Index,SYGEU.JO.Open,SYGEU.JO.High,SYGEU.JO.Low,SYGEU.JO.Close,SYGEU.JO.Volume,SYGEU.JO.Adjusted
2019-11-27,6047.2939453125,6047.2939453125,6047.2939453125,6047.2939453125,0,6044.4560546875
2019-11-28,6048.328125,6048.328125,6048.328125,6048.328125,0,6045.48974609375
2019-11-29,6011.89697265625,6011.89697265625,6011.89697265625,6011.89697265625,0,6009.0751953125
2019-12-02,5891.75390625,5891.75390625,5891.75390625,5891.75390625,0,5888.98876953125
2019-12-03,5907.51904296875,5907.51904296875,5907.51904296875,5907.51904296875,0,5904.74658203125
2019-12-04,5952.62109375,5952.62109375,5952.62109375,5952.62109375,0,5949.82763671875
2019-12-05,5974.47900390625,5974.47900390625,5974.47900390625,5974.47900390625,0,5971.6748046875
2019-12-06,6001.52197265625,6001.52197265625,6001.52197265625,6001.52197265625,0,5998.70458984375
2019-12-09,5980.666015625,5980.666015625,5980.666015625,5980.666015625,0,5977.8583984375
2019-12-10,6081.4560546875,6081.4560546875,6081.4560546875,6081.4560546875,0,6078.60205078125
2019-12-11,6048.8232421875,6048.8232421875,6048.8232421875,6048.8232421875,0,6045.98388671875
2019-12-12,6017.8828125,6017.8828125,6017.8828125,6017.8828125,0,6015.05859375
2019-12-13,6054.82177734375,6054.82177734375,6054.82177734375,6054.82177734375,0,6051.97900390625
2019-12-17,6041.13720703125,6041.13720703125,6041.13720703125,6041.13720703125,0,6038.30224609375
2019-12-18,5966.56201171875,5966.56201171875,5966.56201171875,5966.56201171875,0,5963.76123046875
2019-12-19,5950.33203125,5950.33203125,5950.33203125,5950.33203125,0,5947.5390625
2019-12-20,5986.9931640625,5986.9931640625,5986.9931640625,5986.9931640625,0,5984.18310546875
2019-12-23,5977.0390625,5977.0390625,5977.0390625,5977.0390625,0,5974.2333984375
2019-12-24,5940.15087890625,5940.15087890625,5940.15087890625,5940.15087890625,0,5937.36328125
2019-12-27,5953.626953125,5953.626953125,5953.626953125,5953.626953125,0,5950.8330078125
2019-12-30,5940.47119140625,5940.47119140625,5940.47119140625,5940.47119140625,0,5937.68359375
2019-12-31,5906.25,5906.25,5906.25,5906.25,0,5903.4775390625
2020-01-02,5998.9970703125,5998.9970703125,5998.9970703125,5998.9970703125,0,5996.18115234375
2020-01-03,6027.01220703125,6027.01220703125,6027.01220703125,6027.01220703125,0,6024.18359375
2020-01-06,6005.4912109375,6005.4912109375,6005.4912109375,6005.4912109375,0,6002.67236328125
2020-01-07,6026.080078125,6026.080078125,6026.080078125,6026.080078125,0,6023.25146484375
2020-01-08,6002.43798828125,6002.43798828125,6002.43798828125,6002.43798828125,0,5999.6201171875
2020-01-09,6014.923828125,6014.923828125,6014.923828125,6014.923828125,0,6012.1005859375
2020-01-10,6025.798828125,6025.798828125,6025.798828125,6025.798828125,0,6022.97021484375
2020-01-13,6106.05908203125,6106.05908203125,6106.05908203125,6106.05908203125,0,6103.193359375
2020-01-14,6073.0830078125,6073.0830078125,6073.0830078125,6073.0830078125,0,6070.23291015625
2020-01-15,6080.64208984375,6080.64208984375,6080.64208984375,6080.64208984375,0,6077.7880859375
2020-01-16,6089.3701171875,6089.3701171875,6089.3701171875,6089.3701171875,0,6086.51171875
2020-01-17,6144.56494140625,6144.56494140625,6144.56494140625,6144.56494140625,0,6141.681640625
2020-01-20,6142.43408203125,6142.43408203125,6142.43408203125,6142.43408203125,0,6139.55126953125
2020-01-21,6121.1240234375,6121.1240234375,6121.1240234375,6121.1240234375,0,6118.251953125
2020-01-22,6017.91796875,6017.91796875,6017.91796875,6017.91796875,0,6015.12841796875
2020-01-23,5975.02197265625,5975.02197265625,5975.02197265625,5975.02197265625,0,5972.251953125
2020-01-24,6038.2548828125,6038.2548828125,6038.2548828125,6038.2548828125,0,6035.4560546875
2020-01-27,5952.591796875,5952.591796875,5952.591796875,5952.591796875,0,5949.83251953125
2020-01-28,6006.6201171875,6006.6201171875,6006.6201171875,6006.6201171875,0,6003.8359375
2020-01-29,6030.14208984375,6030.14208984375,6030.14208984375,6030.14208984375,0,6027.34716796875
2020-01-30,6063.04296875,6063.04296875,6063.04296875,6063.04296875,0,6060.232421875
2020-01-31,6080.30078125,6080.30078125,6080.30078125,6080.30078125,0,6077.48193359375
2020-02-03,6056.29296875,6056.29296875,6056.29296875,6056.29296875,0,6053.48486328125
2020-02-04,6097.39208984375,6097.39208984375,6097.39208984375,6097.39208984375,0,6094.56591796875
2020-02-05,6170.9267578125,6170.9267578125,6170.9267578125,6170.9267578125,0,6168.06640625
2020-02-06,6257.7412109375,6257.7412109375,6257.7412109375,6257.7412109375,0,6254.83984375
2020-02-07,6308.923828125,6308.923828125,6308.923828125,6308.923828125,0,6305.99951171875
2020-02-10,6256.68994140625,6256.68994140625,6256.68994140625,6256.68994140625,0,6253.7890625
2020-02-11,6219.68798828125,6219.68798828125,6219.68798828125,6219.68798828125,0,6216.80517578125
2020-02-12,6260.1591796875,6260.1591796875,6260.1591796875,6260.1591796875,0,6257.2568359375
2020-02-13,6248.68505859375,6248.68505859375,6248.68505859375,6248.68505859375,0,6245.7890625
2020-02-14,6227.10888671875,6227.10888671875,6227.10888671875,6227.10888671875,0,6224.22265625
2020-02-17,6296.546875,6296.546875,6296.546875,6296.546875,0,6293.62841796875
2020-02-18,6256.634765625,6256.634765625,6256.634765625,6256.634765625,0,6253.73388671875
2020-02-19,6284.10595703125,6284.10595703125,6284.10595703125,6284.10595703125,0,6281.193359375
2020-02-20,6289.9609375,6289.9609375,6289.9609375,6289.9609375,0,6287.0458984375
2020-02-21,6211.509765625,6211.509765625,6211.509765625,6211.509765625,0,6208.63037109375
2020-02-24,6023.55810546875,6023.55810546875,6023.55810546875,6023.55810546875,0,6020.76611328125
2020-02-25,5946.85302734375,5946.85302734375,5946.85302734375,5946.85302734375,0,5944.0966796875
2020-02-26,5915.7119140625,5915.7119140625,5915.7119140625,5915.7119140625,0,5912.96875
2020-02-27,5895.35107421875,5895.35107421875,5895.35107421875,5895.35107421875,0,5892.6181640625
2020-02-28,5783.326171875,5783.326171875,5783.326171875,5783.326171875,0,5780.64453125
2020-03-02,5841.19677734375,5841.19677734375,5841.19677734375,5841.19677734375,0,5838.48876953125
2020-03-03,5790.06298828125,5790.06298828125,5790.06298828125,5790.06298828125,0,5787.37841796875
2020-03-04,5864.33984375,5864.33984375,5864.33984375,5864.33984375,0,5861.62109375
2020-03-05,5880.02197265625,5880.02197265625,5880.02197265625,5880.02197265625,0,5877.2958984375
2020-03-06,5749.26416015625,5749.26416015625,5749.26416015625,5749.26416015625,0,5746.5986328125
2020-03-09,5421.2041015625,5421.2041015625,5421.2041015625,5421.2041015625,0,5418.69091796875
2020-03-10,5341.126953125,5341.126953125,5341.126953125,5341.126953125,0,5338.65087890625
2020-03-11,5323.01318359375,5323.01318359375,5323.01318359375,5323.01318359375,0,5320.54541015625
2020-03-12,4692.7822265625,4692.7822265625,4692.7822265625,4692.7822265625,0,4690.60693359375
2020-03-13,4707.94091796875,4707.94091796875,4707.94091796875,4707.94091796875,0,4705.7587890625
2020-03-16,4545.6328125,4545.6328125,4545.6328125,4545.6328125,0,4543.5263671875
2020-03-17,4631.47216796875,4631.47216796875,4631.47216796875,4631.47216796875,0,4629.32470703125
2020-03-18,4445.99609375,4445.99609375,4445.99609375,4445.99609375,0,4443.93505859375
2020-03-19,4592.02001953125,4592.02001953125,4592.02001953125,4592.02001953125,0,4589.8916015625
2020-03-20,4798.19677734375,4798.19677734375,4798.19677734375,4798.19677734375,0,4795.97314453125
2020-03-23,4777.259765625,4777.259765625,4777.259765625,4777.259765625,0,4775.04541015625
2020-03-24,5204.412109375,5204.412109375,5204.412109375,5204.412109375,0,5201.9990234375
2020-03-25,5306.0810546875,5306.0810546875,5306.0810546875,5306.0810546875,0,5303.62109375
2020-03-26,5446.35791015625,5446.35791015625,5446.35791015625,5446.35791015625,0,5443.8330078125
2020-03-27,5320.02294921875,5320.02294921875,5320.02294921875,5320.02294921875,0,5317.556640625
2020-03-30,5509.7998046875,5509.7998046875,5509.7998046875,5509.7998046875,0,5507.24560546875
2020-03-31,5489.18408203125,5489.18408203125,5489.18408203125,5489.18408203125,0,5486.63916015625
2020-04-01,5289.7490234375,5289.7490234375,5289.7490234375,5289.7490234375,0,5287.29638671875
2020-04-02,5425.05712890625,5425.05712890625,5425.05712890625,5425.05712890625,0,5422.54150390625
2020-04-03,5439.35693359375,5439.35693359375,5439.35693359375,5439.35693359375,0,5436.83544921875
2020-04-06,5668.8330078125,5668.8330078125,5668.8330078125,5668.8330078125,0,5666.205078125
2020-04-07,5721.85107421875,5721.85107421875,5721.85107421875,5721.85107421875,0,5719.19873046875
2020-04-08,5662.62890625,5662.62890625,5662.62890625,5662.62890625,0,5660.00341796875
2020-04-09,5688.67578125,5688.67578125,5688.67578125,5688.67578125,0,5686.0380859375
2020-04-14,5883.9580078125,5883.9580078125,5883.9580078125,5883.9580078125,0,5881.22998046875
2020-04-15,5751.0751953125,5751.0751953125,5751.0751953125,5751.0751953125,0,5748.40869140625
2020-04-16,5718.47119140625,5718.47119140625,5718.47119140625,5718.47119140625,0,5715.8203125
2020-04-17,5966.955078125,5966.955078125,5966.955078125,5966.955078125,0,5964.18896484375
2020-04-20,5965.9990234375,5965.9990234375,5965.9990234375,5965.9990234375,0,5963.23291015625
2020-04-21,5789.47607421875,5789.47607421875,5789.47607421875,5789.47607421875,0,5786.79150390625
2020-04-22,5844.9541015625,5844.9541015625,5844.9541015625,5844.9541015625,0,5842.24462890625
2020-04-23,5897.5830078125,5897.5830078125,5897.5830078125,5897.5830078125,0,5894.84912109375
2020-04-24,5795.68896484375,5795.68896484375,5795.68896484375,5795.68896484375,0,5793.00146484375
2020-04-28,5968.22021484375,5968.22021484375,5968.22021484375,5968.22021484375,0,5965.453125
2020-04-29,5982.51220703125,5982.51220703125,5982.51220703125,5982.51220703125,0,5979.73876953125
2020-04-30,5929.55517578125,5929.55517578125,5929.55517578125,5929.55517578125,0,5926.80615234375
2020-05-04,5787.22802734375,5787.22802734375,5787.22802734375,5787.22802734375,0,5784.544921875
2020-05-05,5779.93310546875,5779.93310546875,5779.93310546875,5779.93310546875,0,5777.2529296875
2020-05-06,5809.708984375,5809.708984375,5809.708984375,5809.708984375,0,5807.015625
2020-05-07,5846.52197265625,5846.52197265625,5846.52197265625,5846.52197265625,0,5843.8115234375
2020-05-08,5851.01611328125,5851.01611328125,5851.01611328125,5851.01611328125,0,5848.3037109375
2020-05-11,5793.94091796875,5793.94091796875,5793.94091796875,5793.94091796875,0,5791.2548828125
2020-05-12,5777.1669921875,5777.1669921875,5777.1669921875,5777.1669921875,0,5774.48779296875
2020-05-13,5680.48291015625,5680.48291015625,5680.48291015625,5680.48291015625,0,5677.84912109375
2020-05-14,5609.68798828125,5609.68798828125,5609.68798828125,5609.68798828125,0,5607.0869140625
2020-05-15,5627.80615234375,5627.80615234375,5627.80615234375,5627.80615234375,0,5625.19677734375
2020-05-18,5882.80322265625,5882.80322265625,5882.80322265625,5882.80322265625,0,5880.07568359375
2020-05-19,5852.72900390625,5852.72900390625,5852.72900390625,5852.72900390625,0,5850.015625
2020-05-20,5867.19482421875,5867.19482421875,5867.19482421875,5867.19482421875,0,5864.47509765625
2020-05-21,5686.23291015625,5686.23291015625,5686.23291015625,5686.23291015625,0,5683.59619140625
2020-05-22,5668.37890625,5668.37890625,5668.37890625,5668.37890625,0,5665.7509765625
2020-05-25,5784.908203125,5784.908203125,5784.908203125,5784.908203125,0,5782.22607421875
2020-05-26,5784.9267578125,5784.9267578125,5784.9267578125,5784.9267578125,0,5782.24462890625
2020-05-27,5907.7041015625,5907.7041015625,5907.7041015625,5907.7041015625,0,5904.96533203125
2020-05-28,6031.1279296875,6031.1279296875,6031.1279296875,6031.1279296875,0,6028.33203125
2020-05-29,6047.18408203125,6047.18408203125,6047.18408203125,6047.18408203125,0,6044.38134765625
2020-06-01,6012.61279296875,6012.61279296875,6012.61279296875,6012.61279296875,0,6009.82568359375
2020-06-02,6108.81689453125,6108.81689453125,6108.81689453125,6108.81689453125,0,6105.98486328125
2020-06-03,6271.56103515625,6271.56103515625,6271.56103515625,6271.56103515625,0,6268.654296875
2020-06-04,6307.14208984375,6307.14208984375,6307.14208984375,6307.14208984375,0,6304.21826171875
2020-06-05,6523.73681640625,6523.73681640625,6523.73681640625,6523.73681640625,0,6520.712890625
2020-06-08,6455.169921875,6455.169921875,6455.169921875,6455.169921875,0,6452.17724609375
2020-06-09,6344.68505859375,6344.68505859375,6344.68505859375,6344.68505859375,0,6341.7431640625
2020-06-10,6277.2138671875,6277.2138671875,6277.2138671875,6277.2138671875,0,6274.30419921875
2020-06-11,6172.72021484375,6172.72021484375,6172.72021484375,6172.72021484375,0,6169.85888671875
2020-06-12,6137.912109375,6137.912109375,6137.912109375,6137.912109375,0,6135.06689453125
2020-06-15,6171.64013671875,6171.64013671875,6171.64013671875,6171.64013671875,0,6168.77880859375
2020-06-17,6368.60888671875,6368.60888671875,6368.60888671875,6368.60888671875,0,6365.65673828125
2020-06-18,6433.15576171875,6433.15576171875,6433.15576171875,6433.15576171875,0,6430.1728515625
2020-06-19,6407.9619140625,6407.9619140625,6407.9619140625,6407.9619140625,0,6404.9912109375
2020-06-22,6401.08984375,6401.08984375,6401.08984375,6401.08984375,0,6398.1220703125
2020-06-23,6520.9150390625,6520.9150390625,6520.9150390625,6520.9150390625,0,6517.892578125
2020-06-24,6319.0458984375,6319.0458984375,6319.0458984375,6319.0458984375,0,6316.11767578125
2020-06-25,6312.751953125,6312.751953125,6312.751953125,6312.751953125,0,6309.826171875
2020-06-26,6302.7529296875,6302.7529296875,6302.7529296875,6302.7529296875,0,6299.8310546875
2020-06-29,6371.8740234375,6371.8740234375,6371.8740234375,6371.8740234375,0,6368.92041015625
2020-06-30,6394.64501953125,6394.64501953125,6394.64501953125,6394.64501953125,0,6391.68115234375
2020-07-01,6283.7421875,6283.7421875,6283.7421875,6283.7421875,0,6280.82958984375
2020-07-02,6407.50390625,6407.50390625,6407.50390625,6407.50390625,0,6404.53369140625
2020-07-03,6401.06689453125,6401.06689453125,6401.06689453125,6401.06689453125,0,6398.09912109375
2020-07-06,6500.84814453125,6500.84814453125,6500.84814453125,6500.84814453125,0,6497.8349609375
2020-07-07,6501.31982421875,6501.31982421875,6501.31982421875,6501.31982421875,0,6498.30615234375
2020-07-08,6423.60107421875,6423.60107421875,6423.60107421875,6423.60107421875,0,6420.6240234375
2020-07-09,6318.93603515625,6318.93603515625,6318.93603515625,6318.93603515625,0,6316.0078125
2020-07-10,6345.19287109375,6345.19287109375,6345.19287109375,6345.19287109375,0,6342.2509765625
2020-07-13,6439.84423828125,6439.84423828125,6439.84423828125,6439.84423828125,0,6436.8583984375
2020-07-14,6454.9072265625,6454.9072265625,6454.9072265625,6454.9072265625,0,6451.9150390625
2020-07-15,6415.76416015625,6415.76416015625,6415.76416015625,6415.76416015625,0,6413.33251953125
2020-07-16,6438.45703125,6438.45703125,6438.45703125,6438.45703125,0,6436.0166015625
2020-07-17,6443.35595703125,6443.35595703125,6443.35595703125,6443.35595703125,0,6440.91357421875
2020-07-20,6501.77001953125,6501.77001953125,6501.77001953125,6501.77001953125,0,6499.30615234375
2020-07-21,6481.412109375,6481.412109375,6481.412109375,6481.412109375,0,6478.955078125
2020-07-22,6457.31396484375,6457.31396484375,6457.31396484375,6457.31396484375,0,6454.86669921875
2020-07-23,6507.583984375,6507.583984375,6507.583984375,6507.583984375,0,6505.11767578125
2020-07-24,6457.671875,6457.671875,6457.671875,6457.671875,0,6455.22412109375
2020-07-27,6417.51416015625,6417.51416015625,6417.51416015625,6417.51416015625,0,6415.08203125
2020-07-28,6450.76220703125,6450.76220703125,6450.76220703125,6450.76220703125,0,6448.3173828125
2020-07-29,6460.72021484375,6460.72021484375,6460.72021484375,6460.72021484375,0,6458.271484375
2020-07-30,6427.3740234375,6427.3740234375,6427.3740234375,6427.3740234375,0,6424.9375
2020-07-31,6430.27001953125,6430.27001953125,6430.27001953125,6430.27001953125,0,6427.83251953125
2020-08-03,6614.64501953125,6614.64501953125,6614.64501953125,6614.64501953125,0,6612.13818359375
2020-08-04,6701.5087890625,6701.5087890625,6701.5087890625,6701.5087890625,0,6698.96875
2020-08-05,6751.73876953125,6751.73876953125,6751.73876953125,6751.73876953125,0,6749.1796875
2020-08-06,6766.68603515625,6766.68603515625,6766.68603515625,6766.68603515625,0,6764.12158203125
2020-08-07,6784.046875,6784.046875,6784.046875,6784.046875,0,6781.4755859375
2020-08-11,6921.27783203125,6921.27783203125,6921.27783203125,6921.27783203125,0,6918.65478515625
2020-08-12,6934.69091796875,6934.69091796875,6934.69091796875,6934.69091796875,0,6932.0625
2020-08-13,6926.43994140625,6926.43994140625,6926.43994140625,6926.43994140625,0,6923.81494140625
2020-08-14,6829.01904296875,6829.01904296875,6829.01904296875,6829.01904296875,0,6826.43017578125
2020-08-17,6896.30078125,6896.30078125,6896.30078125,6896.30078125,0,6893.68701171875
2020-08-18,6836.8662109375,6836.8662109375,6836.8662109375,6836.8662109375,0,6834.2744140625
2020-08-19,6812.625,6812.625,6812.625,6812.625,0,6810.04296875
2020-08-20,6756.076171875,6756.076171875,6756.076171875,6756.076171875,0,6753.515625
2020-08-21,6621.40478515625,6621.40478515625,6621.40478515625,6621.40478515625,0,6618.89599609375
2020-08-24,6702.67578125,6702.67578125,6702.67578125,6702.67578125,0,6700.13525390625
2020-08-25,6664.76416015625,6664.76416015625,6664.76416015625,6664.76416015625,0,6662.23828125
2020-08-26,6741.3759765625,6741.3759765625,6741.3759765625,6741.3759765625,0,6738.8212890625
2020-08-27,6717.06884765625,6717.06884765625,6717.06884765625,6717.06884765625,0,6714.5234375
2020-08-28,6603.3701171875,6603.3701171875,6603.3701171875,6603.3701171875,0,6600.8671875
2020-08-31,6671.458984375,6671.458984375,6671.458984375,6671.458984375,0,6668.9306640625
2020-09-01,6556.0849609375,6556.0849609375,6556.0849609375,6556.0849609375,0,6553.599609375
2020-09-02,6713.72998046875,6713.72998046875,6713.72998046875,6713.72998046875,0,6711.185546875
2020-09-03,6583.89892578125,6583.89892578125,6583.89892578125,6583.89892578125,0,6581.40380859375
2020-09-04,6436.4228515625,6436.4228515625,6436.4228515625,6436.4228515625,0,6433.98291015625
2020-09-07,6599.68603515625,6599.68603515625,6599.68603515625,6599.68603515625,0,6597.18505859375
